Internal ID;Name;PE  Rubro Estado Finan. Codigo;PE Rubro Estado Finan. Catalogo;PE Rubro Estado Finan. Reporte;PE Rubro Estado Finan. Totalizador;PE Rubro Estado Finan. Sub Codigos
156;Aumento (Disminucion) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Operacion;3C01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;T;Venta de Bienes o Servicios (Ingresos Operacionales)|Honorarios y Comisiones|Intereses y Rendimientos (no incluidos en la Actividad de Inversion)|Dividendos (no incluidos en la Actividad de Inversion)|Regalias|Otros Cobros de Efectivo Relativos a la Actividad|Proveedores de Bienes y Servicios|Remuneraciones y Beneficios Sociales|Tributos|Intereses y Rendimientos (no incluidos en la Actividad de Financiacion)|Regalias|Otros Pagos de Efectivo Relativos a la Actividad
157;Aumento (Disminucion) del Efectivo y Equivalente de Efectivo Provenientes de Actividades de Operacion;3A01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;T;Cobranza de comisiones|Otros Cobros de Efectivo Relativos a la Actividad|Proveedores|Remuneraciones y Beneficios Sociales|Tributos y Aportaciones|Otros Pagos de Efectivo Relativos a la Actividad
158;Aumento (Disminucion) Neto de Efectivo y Equivalente al Efectivo;3G0405;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
159;Aumento (Disminucion) Neto de Efectivo y Equivalente al Efectivo;3D0405;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
160;Aumento (Disminucion) Neto de Efectivo y Equivalente al Efectivo;3D0405;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
161;Aumento (Disminucion) Neto de Efectivo y Equivalente al Efectivo;3G0405;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
162;Aumento (Disminucion) Neto de Efectivo y Equivalente al Efectivo, antes de las Variaciones en las Tasas de Cambio;3D0401;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
163;Aumento (Disminucion) Neto de Efectivo y Equivalente al Efectivo, antes de las Variaciones en las Tasas de Cambio;3D0401;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
164;Aumento (Disminucion) Neto de Efectivo y Equivalente al Efectivo, antes de las Variaciones en las Tasas de Cambio;3G0401;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
165;Aumento (Disminucion) Neto de Efectivo y Equivalente al Efectivo, antes de las Variaciones en las Tasas de Cambio;3G0401;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
166;Aumento (Disminucion) Neto de Efectivo y Equivalente de Efectivo;3C0401;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
167;Aumento (Disminucion) Neto de Efectivo y Equivalente de Efectivo;3A0401;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
168;Aumento de obligaciones financieras;3E0508;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
169;Aumento de Sobregiros Bancarios;3C0307;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
170;Aumento neto (disminucion) de efectivo y equivalentes al efectivo;3F1001;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
171;Aumento neto (disminucion) en el efctivo y equivalente de efectivo antes del efecto de las variaciones en el tipo de cambio;3E0603;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
172;Banco Central de Reserva del Perœ;1F0106;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
173;Bancos y otras empresas del sistema financiero del pais;1F0107;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
174;Bancos y otras instituciones financieras del exterior;1F0108;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
175;Beneficios sociales a los trabajadores;1A0313;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
176;Bienes  Recibidos en Pago y Adjudicados;1F1003;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
177;Bienes Realizables;1F1002;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
178;BIENES REALIZABLES RECIBIDOS EN PAGO, ADJUDICADOS;1F1001;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
179;Bonos de reconocimiento entregados en custodia;1A0803;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
180;B‡sica por Accion de Inversion en Operaciones Continuadas;2G0906;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
181;B‡sica por Accion de Inversion en Operaciones Discontinuadas;2G0910;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
182;B‡sica por accion ordinaria en operaciones continuadas;2G0905;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
183;B‡sica por accion ordinaria en operaciones discontinuadas;2G0909;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
184;Caja;1F0105;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
185;Caja y bancos;1T0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
186;Caja y Bancos;1C1101;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
187;Cambios en el valor razonable de pasivos financieros atribuibles a cambios en el riesgo de credito del pasivo;5G0211;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
188;Cambios en el valor razonable de pasivos financieros atribuibles a cambios en el riesgo de credito del pasivo;5D0112;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
189;Cambios en el valor razonable de pasivos financieros atribuibles a cambios en el riesgo de credito del pasivo;2218;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
190;Cambios en el valor razonable de pasivos financieros atribuibles a cambios en el riesgo de credito del pasivo;2221;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
191;Cambios en el valor razonable de pasivos financieros atribuibles a cambios en el riesgo de credito del pasivo;5D0211;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
192;Cambios en el valor razonable de pasivos financieros atribuibles a cambios en el riesgo de credito del pasivo;5G0112;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
193;Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control;3G0331;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
194;Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control;3G0326;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
195;Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control;3G0331;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
196;Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control;3G0326;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
197;Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control;3D0326;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
198;Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control;3D0331;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
199;Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control;3D0326;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
200;Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control;3D0331;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
201;Cambios en Politicas Contables;4G0226;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
202;Cambios en Politicas Contables;4G0126;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
203;Cambios en Politicas Contables;4D0226;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
204;Cambios en Politicas Contables;4D0126;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
205;Canje;1F0104;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
206;Capital;1A0701;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
207;Capital;1C0701;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
208;Capital Adicional;1A0702;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
209;Capital Adicional;1C0702;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
210;Capital Adicional;1E0802;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
211;Capital adicional;1F3302;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
212;Capital Emitido;1D0701;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
213;Capital Emitido;1G0701;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
214;Capital Emitido;1520;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
215;Capital social;1F3301;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
216;Capital Social;1E0801;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;F;
217;Capitalizacion de partidas patrimoniales;4C0209;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
218;Capitalizacion de partidas patrimoniales;4C0109;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
219;Cargas de personal;2A0317;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);9;F;
220;Cargas de Personal;2A0310;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);9;F;
221;Cargas diversas de gestion;2A0314;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);9;F;
222;Cargas diversas de gestion;2A0321;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);9;F;
223;CARTERA DE CREDITOS;1F0111;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
224;Cartera de creditos directos;2F0212;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
225;Cartera de Creditos en Cobranza Judicial;1F0119;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
226;Cartera de Creditos Reestructurados;1F0116;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
227;Cartera de Creditos Refinanciados;1F0117;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
228;Cartera de Creditos Vencidos;1F0118;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
229;Cartera de Creditos Vigentes;1F0115;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
230;Coberturas de inversion neta de negocios en el extranjero;2222;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
231;Coberturas de inversion neta de negocios en el extranjero;5G0208;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
232;Coberturas de inversion neta de negocios en el extranjero;5G0109;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
233;Coberturas de inversion neta de negocios en el extranjero;5D0208;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
234;Coberturas de inversion neta de negocios en el extranjero;5D0109;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
235;Coberturas de inversion neta de negocios en el extranjero;5F0205;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
236;Coberturas de inversion neta de negocios en el extranjero;5F0105;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
237;Coberturas de inversion neta de negocios en el extranjero;5,00E+205;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
238;Coberturas de inversion neta de negocios en el extranjero;5,00E+105;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
239;Coberturas de inversion neta de negocios en el extranjero;2219;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
240;Coberturas del flujo de efectivo;5F0204;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
241;Coberturas del Flujo de Efectivo;5A0103;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
242;Coberturas del flujo de efectivo;5F0104;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
243;Coberturas del Flujo de Efectivo;2203;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
244;Coberturas del Flujo de Efectivo;2225;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
245;Coberturas del flujo de efectivo;5,00E+204;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
246;Coberturas del flujo de efectivo;5,00E+104;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
247;Coberturas del Flujo de Efectivo;5A0203;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
248;Cobranza de comisiones;3A0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
249;Cobros procedentes de contratos de futuro, a termino, de opciones y de permuta financiera;4539;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
250;Cobros procedentes de contratos de futuro, a termino, de opciones y de permuta financiera;4539;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
251;Cobros procedentes de contratos mantenidos con propositos de intermediacion o para negociar;4505;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
252;Cobros procedentes de cuotas, comisiones y otros ingresos de actividades ordinarias;4504;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
253;Cobros procedentes de la prestacion de servicios de intermediacion en el Mercado de Valores;4502;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
254;Cobros procedentes de la Venta de Valores Propios;4503;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
255;Cobros procedentes del reembolso de anticipos y prestamos concedidos a terceros;4537;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
256;Cobros procedentes del reembolso de anticipos y prestamos concedidos a terceros;4537;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
257;COMISIONES (NETAS);2E1007;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;9;F;
258;Comisiones de Primas Cedidas (netas);2E1003;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;9;F;
259;Comisiones Recibidas (neto);2A0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);9;F;
260;Comisiones sobre Primas de Seguros (netas);2E1001;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;9;F;
261;Comisiones sobre Reaseguro Aceptado (netas);2E1002;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;9;F;
262;Comisiones y otros cargos por adeudos y obligaciones financieras;2F0418;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
263;Comisiones, Contribuciones y Aportaciones;1C1205;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
264;Compensacion de Operaciones;1C1102;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
265;Compra de Activos Intangibles;3G0207;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
266;Compra de Activos Intangibles;3D0207;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
267;Compra de Activos Intangibles;3G0207;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
268;Compra de Activos Intangibles;3D0207;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
269;Compra de Activos Intangibles;3E0406;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
270;Compra de Inmuebles, Maquinaria y Equipo;3C0206;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
271;Compra de Inmuebles, Muebles y Equipos;3E0405;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
272;Compra de Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades;3D0205;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
273;Compra de Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades;3G0205;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
274;Compra de Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades;3G0205;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
275;Compra de Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades;3D0205;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
276;Compra de Intangibles e Inmuebles, Maquinaria y Equipo;3A0206;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
277;Compra de Inversiones Financieras;3C0205;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
278;Compra de Inversiones Financieras e Inversiones en Inmuebles;3E0404;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
279;Compra de Inversiones Inmobiliarias;3C0214;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
280;Compra de otros activos;3E0429;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
281;Compra de Otros Activos de largo plazo;3D0229;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
282;Compra de Otros Activos de largo plazo;3G0229;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
283;Compra de Otros Activos de largo plazo;3G0229;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
284;Compra de Otros Activos de largo plazo;3D0229;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
285;Compra de Participaciones en Negocios Conjuntos,  Neto del Efectivo Adquirido;3D0227;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
286;Compra de Participaciones en Negocios Conjuntos,  Neto del Efectivo Adquirido;3D0227;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
287;Compra de Participaciones en Negocios Conjuntos,  Neto del Efectivo Adquirido;3G0227;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
288;Compra de Participaciones en Negocios Conjuntos,  Neto del Efectivo Adquirido;3G0227;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
289;Compra de Propiedades, Planta  y Equipo;3D0206;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
290;Compra de Propiedades, Planta  y Equipo;3G0206;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
291;Compra de Propiedades, Planta  y Equipo;3D0206;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
292;Compra de Propiedades, Planta  y Equipo;3G0206;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
293;Compra de Subsidiarias y otras Unidades de Negocios;3C0219;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
294;Compra de Subsidiarias, Neto del Efectivo Adquirido;3G0219;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
295;Compra de Subsidiarias, Neto del Efectivo Adquirido;3D0219;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
296;Compra de Subsidiarias, Neto del Efectivo Adquirido;3D0219;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
297;Compra de Subsidiarias, Neto del Efectivo Adquirido;3G0219;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
298;Compra de Valores;3A0205;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
299;Compra y desarrollo de Activos Intangibles;3C0207;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
300;Compras de activos intangibles;4533;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
301;Compras de activos intangibles;4533;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
302;Compras de otros activos a largo plazo;4535;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
303;Compras de otros activos a largo plazo;4535;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
304;Compras de propiedades, planta y equipo;4531;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
305;Compras de propiedades, planta y equipo;4531;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
306;Compras de Suministros;2A0309;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);9;F;
307;Compras de suministros;2A0316;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);9;F;
308;Contingencias;1T0601;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
